,id,reviews_scores_accuracy,allows_children,allows_infants,allows_pets,reviews_scores_avg_rating,bathrooms,bedrooms,beds,can_instant_book,cancel_policy,reviews_scores_checkin,city,cleaning_fee,reviews_scores_cleanliness,reviews_scores_communication,is_new_listing,is_super_host,reviews_scores_location,max_nights,min_nights,monthly_price_factor,name,person_capacity,picture_count,price_string,property_type_id,response_rate,response_time,review_count,reviews_scores_rating,reviews_count,room_type,reviews_scores_star,reviews_scores_value,visible_review_count,weekly_price_factor,extra_people,security,air_conditioning,balcony,nature_and_views,bed_linen,tv,coffee_machine,cooking_basics,white_goods,elevator,child_friendly,parking,outdoor_space,host_greeting,internet,long_term_stays,private_entrance,paikkakunnat
106,11349996,10.0,1.0,1.0,0.0,4.42,1.5,2.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10.0,Helsinki,43,10.0,10.0,0,0,10.0,90,1,0.84,You can´t be more central than this,5,46,201,1.0,0.0,unknown,385.0,95.0,204,Entire home/apt,4.5,10.0,385.0,0.9,22,217,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Kamppi
107,11995784,10.0,1.0,1.0,0.0,4.81,1.0,1.0,1.0,0,CANCEL_MODERATE,10.0,Helsinki,27,10.0,10.0,0,0,10.0,60,1,0.65,"Spacious room in a strict centre, Design District",2,14,96,1.0,100.0,within an hour,385.0,95.0,112,Private room,5.0,10.0,385.0,0.9,22,217,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,Kluuvi
108,28039361,9.0,1.0,1.0,0.0,4.74,1.0,2.0,3.0,1,CANCEL_MODERATE,9.0,Helsinki,33,9.0,10.0,0,1,10.0,1125,1,0.0,Cosy and elegant city center  apartment with sauna,6,23,154,35.0,100.0,within an hour,62.0,92.0,84,Entire home/apt,5.0,9.0,62.0,0.0,11,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Alppila
109,30979980,9.0,1.0,1.0,0.0,4.45,1.0,0.0,3.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,43,9.0,10.0,0,1,10.0,1125,1,0.85,Charming Home in the City Centre,5,9,122,1.0,100.0,within an hour,62.0,92.0,11,Entire home/apt,4.5,9.0,62.0,0.9,16,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Etu-Töölö
110,32969952,9.0,1.0,1.0,0.0,4.88,1.0,1.0,1.0,1,CANCEL_MODERATE,9.0,Helsinki,13,9.0,10.0,0,0,10.0,1125,1,0.85,"Disinfected well,  2-room home in Eira-area",3,35,104,1.0,100.0,within an hour,62.0,92.0,51,Entire home/apt,5.0,9.0,62.0,0.9,11,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Etu-Töölö
111,5831765,9.0,1.0,1.0,0.0,4.85,1.0,1.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,43,9.0,10.0,0,1,10.0,1125,1,0.85,Modern Home 48,4,9,138,1.0,100.0,within an hour,62.0,92.0,55,Entire home/apt,5.0,9.0,62.0,0.9,16,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Myllypuro
112,35106534,9.0,1.0,1.0,0.0,4.91,1.5,1.0,2.0,0,CANCEL_FLEXIBLE,9.0,Helsinki,0,9.0,10.0,0,1,10.0,14,1,1.0,Authentic neighborhood near bustling city center,2,11,77,1.0,100.0,within an hour,62.0,92.0,45,Entire home/apt,5.0,9.0,62.0,1.0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,Kamppi
113,26629536,9.0,1.0,1.0,0.0,4.86,1.5,0.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,43,9.0,10.0,0,1,10.0,1125,1,0.0,Downtown high in the sky beauty,8,30,167,1.0,100.0,within an hour,62.0,92.0,144,Entire home/apt,5.0,9.0,62.0,0.0,33,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Ullanlinna
114,41005759,9.0,1.0,1.0,0.0,,1.0,1.0,1.0,1,CANCEL_MODERATE,9.0,Helsinki,7,9.0,10.0,0,0,10.0,1125,1,0.0,"Stay in Central Area, Upscale yet relaxed",2,6,66,1.0,100.0,within an hour,62.0,92.0,2,Private room,,9.0,62.0,0.0,8,434,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Vallila
115,37489336,9.0,1.0,1.0,0.0,4.94,1.0,0.0,1.0,0,CANCEL_FLEXIBLE,9.0,Helsinki,0,9.0,10.0,0,1,10.0,1125,1,0.8,"**30m2 Hippie district apartment, portable WIFI**",4,17,88,1.0,100.0,within an hour,62.0,92.0,17,Entire home/apt,5.0,9.0,62.0,0.85,16,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,Siltasaari
116,40478353,9.0,1.0,1.0,0.0,,1.5,1.0,1.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,16,9.0,10.0,0,0,10.0,7,1,0.0,Pieni asuntovaunu metsän laidalla.,2,10,35,38.0,100.0,within an hour,62.0,92.0,2,Private room,,9.0,62.0,0.0,11,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Nordsjön kartano
117,40571070,9.0,1.0,1.0,0.0,4.8,1.0,1.0,1.0,1,CANCEL_MODERATE,9.0,Helsinki,38,9.0,10.0,0,0,10.0,1125,2,0.0,Central 1BR city apartment with park view,4,7,115,1.0,100.0,within an hour,62.0,92.0,5,Entire home/apt,5.0,9.0,62.0,0.0,16,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Meri-Rastila
118,27872139,9.0,1.0,1.0,0.0,4.47,2.5,1.0,1.0,1,CANCEL_MODERATE,9.0,Helsinki,33,9.0,10.0,0,0,10.0,1125,1,0.85,COZY SINGLEROOM ON BEUTIFUL ISLAND,1,31,76,2.0,100.0,within an hour,62.0,92.0,19,Private room,4.5,9.0,62.0,0.95,0,326,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,Kluuvi
119,31302917,9.0,1.0,1.0,0.0,3.95,1.0,0.0,1.0,0,CANCEL_MODERATE,9.0,Helsinki,16,9.0,10.0,0,0,10.0,1125,1,0.0,Kamppi's private little studio,2,6,78,1.0,100.0,within an hour,62.0,92.0,63,Entire home/apt,4.0,9.0,62.0,0.85,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ullanlinna
120,21493943,9.0,1.0,1.0,0.0,4.2,1.0,1.0,1.0,1,CANCEL_MODERATE,9.0,Helsinki,38,9.0,10.0,0,0,10.0,1125,2,0.0,Nice and cozy apartment in the Design District,2,10,109,1.0,100.0,within an hour,62.0,92.0,25,Entire home/apt,4.0,9.0,62.0,0.0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Kamppi
121,28811855,9.0,1.0,1.0,0.0,4.45,1.0,1.0,2.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,16,9.0,10.0,0,0,10.0,1125,1,0.82,Beautiful Room in Center,3,9,80,1.0,100.0,within an hour,62.0,92.0,71,Private room,4.5,9.0,62.0,0.87,13,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Etu-Töölö
122,42959628,10.0,1.0,1.0,0.0,,1.0,1.0,2.0,1,CANCEL_FLEXIBLE,9.0,Helsinki,0,10.0,9.0,1,0,10.0,1125,1,0.0,Welcome to a bright separate room,2,6,26,40.0,100.0,within an hour,55.0,97.0,0,Private room,,9.0,55.0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Pihlajisto
123,16781278,10.0,1.0,1.0,0.0,4.55,1.5,3.0,7.0,1,CANCEL_FLEXIBLE,9.0,Helsinki,53,10.0,9.0,0,0,10.0,28,1,0.7,Spacious and Peaceful 2BR in the City,8,27,177,1.0,100.0,within a few hours,55.0,97.0,180,Entire home/apt,4.5,9.0,55.0,0.85,16,109,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Itä-Pasila
124,41546063,10.0,1.0,1.0,0.0,4.11,1.5,1.0,0.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,22,10.0,9.0,0,0,10.0,30,1,0.98,Yksiö Kalliossa.,2,4,76,1.0,100.0,within an hour,55.0,97.0,9,Entire home/apt,4.0,9.0,55.0,0.98,11,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Kamppi
125,38829138,10.0,1.0,1.0,0.0,4.85,1.0,0.0,1.0,1,CANCEL_FLEXIBLE,9.0,Helsinki,22,10.0,9.0,0,1,10.0,1125,1,0.95,Renovated apartment in prime location in Helsinki,3,15,89,1.0,100.0,within an hour,55.0,97.0,20,Entire home/apt,5.0,9.0,55.0,0.97,16,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Vilhonvuori
126,26178103,10.0,1.0,1.0,0.0,4.77,1.0,0.0,3.0,0,CANCEL_MODERATE,9.0,Helsinki,22,10.0,9.0,0,1,10.0,10,1,1.0,Stylish & trendy 65 m2 studio apartment with sauna,4,21,101,1.0,100.0,within an hour,55.0,97.0,70,Entire home/apt,5.0,9.0,55.0,0.88,11,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Kamppi
127,31798157,10.0,1.0,1.0,0.0,4.76,2.5,2.0,4.0,1,CANCEL_FLEXIBLE,9.0,Helsinki,0,10.0,9.0,0,0,10.0,21,1,1.0,Bright and cosy bedroom in Helsinki! With a sauna.,2,6,45,1.0,100.0,within an hour,55.0,97.0,37,Private room,5.0,9.0,55.0,0.9,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Ala-Malmi
128,41587894,10.0,1.0,1.0,0.0,5.0,1.5,1.0,1.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,0,10.0,9.0,0,1,10.0,1125,1,0.8,Apartment ( Room 3) on the Main Street of Helsinki,2,12,86,1.0,90.0,within an hour,55.0,97.0,3,Private room,5.0,9.0,55.0,0.9,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Linjat
129,41852939,10.0,1.0,1.0,0.0,,1.0,1.0,2.0,1,CANCEL_MODERATE,9.0,Helsinki,0,10.0,9.0,0,0,10.0,1125,1,0.9,Comy & cozy room in shared apartment ❤️Room 1,2,17,39,1.0,100.0,within an hour,55.0,97.0,1,Private room,,9.0,55.0,0.95,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Herttoniemenranta
130,19346473,10.0,1.0,1.0,0.0,4.86,1.0,1.0,1.0,1,CANCEL_MODERATE,9.0,Helsinki,43,10.0,9.0,0,1,10.0,40,1,0.8,"Modern, large studio apartment in city centre",3,7,141,1.0,100.0,within an hour,55.0,97.0,114,Entire home/apt,5.0,9.0,55.0,0.9,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Kumpula
131,42807038,10.0,1.0,1.0,0.0,,1.0,1.0,1.0,1,CANCEL_FLEXIBLE,9.0,Helsinki,0,10.0,9.0,1,0,10.0,1125,1,0.7,Perfect Comfort in Töölö! 1-Bedroom Apartment,3,5,77,1.0,0.0,unknown,55.0,97.0,1,Entire home/apt,,9.0,55.0,0.8,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Hernesaari
132,40086522,10.0,1.0,1.0,0.0,5.0,1.0,1.0,2.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,5,10.0,9.0,0,0,10.0,1125,1,0.0,Private bedroom/shared home w. hostess/women only,2,28,72,1.0,100.0,within an hour,55.0,97.0,8,Private room,5.0,9.0,55.0,0.85,11,326,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Kamppi
133,42361882,10.0,1.0,1.0,0.0,,1.0,1.0,2.0,1,CANCEL_FLEXIBLE,9.0,Helsinki,5,10.0,9.0,1,0,10.0,7,1,0.8,Great Stay between Airport and City. With cats.,2,8,51,1.0,100.0,within a few hours,55.0,97.0,1,Private room,,9.0,55.0,0.9,0,109,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Kruununhaka
134,42430201,10.0,1.0,1.0,0.0,4.67,1.5,2.0,3.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,0,10.0,9.0,0,0,10.0,1125,1,0.0,Nice apartment 76 m² near shopping mall and metro,5,24,101,1.0,100.0,within an hour,55.0,97.0,3,Entire home/apt,4.5,9.0,55.0,0.0,16,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,Länsi-Pasila
135,11015755,10.0,1.0,1.0,0.0,4.77,1.0,1.0,1.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,27,10.0,9.0,0,0,10.0,365,1,0.0,Studio in Töölö,2,5,109,37.0,100.0,within an hour,55.0,97.0,130,Entire home/apt,5.0,9.0,55.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,Meri-Rastila
136,26129095,10.0,1.0,1.0,0.0,4.6,1.0,1.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,11,10.0,9.0,0,0,10.0,40,1,0.88,Cozy Room in Kallio-Near Helsinki City Center,2,12,60,1.0,100.0,within an hour,55.0,97.0,63,Private room,4.5,9.0,55.0,0.93,11,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Itä-Pasila
137,24927687,9.0,1.0,1.0,0.0,4.96,1.0,1.0,2.0,1,CANCEL_MODERATE,9.0,Helsinki,53,9.0,10.0,0,1,10.0,1125,1,0.85,Charming studio with traditional Finnish breakfast,3,15,136,1.0,100.0,within an hour,11.0,89.0,112,Entire home/apt,5.0,9.0,11.0,0.95,22,109,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Harju
138,37470317,9.0,1.0,1.0,0.0,4.38,1.5,2.0,3.0,1,CANCEL_MODERATE,9.0,Helsinki,54,9.0,10.0,0,0,10.0,1125,1,0.0,Luminous 97m2  2BR apt w/Sauna in Katajanokka,6,16,142,1.0,100.0,within an hour,11.0,89.0,8,Entire home/apt,4.5,9.0,11.0,0.0,16,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Etu-Töölö
139,36755789,9.0,1.0,1.0,0.0,4.67,1.5,1.0,1.0,1,CANCEL_MODERATE,9.0,Helsinki,38,9.0,10.0,0,0,10.0,35,1,0.9,Top floor studio in the heart of Helsinki,3,5,119,37.0,100.0,within an hour,11.0,89.0,14,Entire home/apt,4.5,9.0,11.0,0.95,5,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Kamppi
140,28994173,9.0,1.0,1.0,0.0,4.72,2.0,2.0,2.0,1,CANCEL_MODERATE,9.0,Helsinki,54,9.0,10.0,0,0,10.0,1125,2,0.0,Stunning and bright central residence with sauna,8,21,231,1.0,100.0,within an hour,11.0,89.0,32,Entire home/apt,4.5,9.0,11.0,0.0,16,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Etu-Töölö
141,40553766,9.0,1.0,1.0,0.0,,1.5,1.0,1.0,1,CANCEL_FLEXIBLE,9.0,Helsinki,0,9.0,10.0,0,0,10.0,1125,1,0.8,Charming flat with balcony in jugend Helsinki,2,22,126,1.0,100.0,within an hour,11.0,89.0,2,Entire home/apt,,9.0,11.0,0.85,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Reimarla
142,2377035,9.0,1.0,1.0,0.0,4.78,1.0,1.0,1.0,0,CANCEL_MODERATE,9.0,Helsinki,49,9.0,10.0,0,0,10.0,25,1,0.91,Elegant city apartment on top floor at the sea,2,36,119,36.0,100.0,within an hour,11.0,89.0,78,Entire home/apt,5.0,9.0,11.0,0.93,16,163,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Harju
143,1714147,9.0,1.0,1.0,0.0,4.85,1.0,1.0,1.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,0,9.0,10.0,0,1,10.0,1125,1,1.0,Top notch area if you want to be close to evthing.,1,24,77,37.0,80.0,within a few hours,11.0,89.0,142,Private room,5.0,9.0,11.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Kamppi
144,18682338,9.0,1.0,1.0,0.0,4.79,1.5,3.0,5.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,65,9.0,10.0,0,1,10.0,1125,1,0.0,"LUXURY 3 BEDROOM, SAUNA, BALCONY",10,29,128,1.0,100.0,within an hour,11.0,89.0,200,Entire home/apt,5.0,9.0,11.0,0.0,16,272,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,Punavuori
145,19667533,9.0,1.0,1.0,0.0,4.27,1.0,1.0,2.0,1,CANCEL_MODERATE,9.0,Helsinki,38,9.0,10.0,0,0,10.0,1125,2,0.0,Unique studio in the heart of Helsinki,4,23,109,1.0,100.0,within an hour,11.0,89.0,63,Entire home/apt,4.5,9.0,11.0,0.0,16,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Patola
146,36219853,9.0,1.0,1.0,0.0,4.6,1.0,2.0,7.0,1,CANCEL_MODERATE,9.0,Helsinki,33,9.0,10.0,0,0,10.0,30,1,0.75,Helsinki Hide Away,8,10,83,1.0,100.0,within an hour,11.0,89.0,48,Entire home/apt,4.5,9.0,11.0,1.0,8,217,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,Siltasaari
147,36379385,9.0,1.0,1.0,0.0,4.8,1.5,1.0,1.0,1,CANCEL_MODERATE,9.0,Helsinki,33,9.0,10.0,0,0,10.0,1125,1,0.9,Single Room on  Beautiful Island,1,8,69,2.0,100.0,within an hour,11.0,89.0,15,Private room,5.0,9.0,11.0,0.95,0,217,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,Kluuvi
148,42733399,9.0,1.0,1.0,0.0,,1.5,3.0,6.0,1,CANCEL_MODERATE,9.0,Helsinki,76,9.0,10.0,1,0,10.0,1125,2,0.0,Stunning 95m2 apartment with sauna in Kaisaniemi,8,16,168,37.0,100.0,within an hour,11.0,89.0,0,Entire home/apt,,9.0,11.0,0.0,16,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Punavuori
149,26129212,9.0,1.0,1.0,0.0,4.87,1.0,1.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,11,9.0,10.0,0,0,10.0,1125,1,0.0,Lovely room of heart in the Kallio,2,13,60,1.0,100.0,within an hour,11.0,89.0,39,Private room,5.0,9.0,11.0,0.0,11,109,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Ullanlinna
150,28929171,9.0,1.0,1.0,0.0,,1.5,1.0,0.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,8,9.0,10.0,0,0,10.0,1125,1,0.82,Spacious Room,2,11,41,1.0,70.0,within a day,11.0,89.0,1,Private room,,9.0,11.0,0.9,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Tapanila
151,26217722,9.0,1.0,1.0,1.0,4.56,1.5,2.0,5.0,1,CANCEL_MODERATE,10.0,Helsinki,43,8.0,10.0,0,0,9.0,1125,2,0.0,Enjoy luxurious 76m2+sauna stay in Kamppi Center!,7,16,231,1.0,100.0,within an hour,9.0,82.0,41,Entire home/apt,4.5,9.0,9.0,0.0,16,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Punavuori
152,19711057,9.0,1.0,1.0,1.0,4.62,1.5,1.0,1.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10.0,Helsinki,11,8.0,10.0,0,0,9.0,1125,1,0.6,Private room,2,9,59,1.0,70.0,within a day,9.0,82.0,43,Private room,4.5,9.0,9.0,0.88,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Itä-Pasila
153,21324895,9.0,1.0,1.0,1.0,4.34,1.0,1.0,1.0,1,CANCEL_MODERATE,10.0,Helsinki,38,8.0,10.0,0,0,9.0,180,1,0.82,Cool Flat in Hipster Kallio!!!,3,15,104,1.0,67.0,within a few hours,9.0,82.0,91,Entire home/apt,4.5,9.0,9.0,0.9,11,163,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Kamppi
154,32101044,9.0,1.0,1.0,1.0,4.67,1.0,1.0,2.0,1,CANCEL_MODERATE,10.0,Helsinki,27,8.0,10.0,0,0,9.0,20,2,0.85,"Spacious, stylish apartment near the city centre",3,7,114,1.0,100.0,within an hour,9.0,82.0,39,Entire home/apt,4.5,9.0,9.0,0.88,16,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,Kamppi
155,41798417,9.0,1.0,1.0,1.0,,4.0,1.0,3.0,1,CANCEL_FLEXIBLE,10.0,Helsinki,0,8.0,10.0,0,0,9.0,1125,1,0.0,Семейный номер. №7 · Hotel-hostel INNTOURIST in the CENTER of Helsinki,4,15,73,45.0,100.0,within an hour,9.0,82.0,1,Private room,,9.0,9.0,0.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,Kluuvi
156,21584437,9.0,1.0,1.0,1.0,4.49,1.5,1.0,2.0,1,CANCEL_MODERATE,10.0,Helsinki,38,8.0,10.0,0,0,9.0,30,1,0.78,Peacefull home in Käpylä and on the airport route,3,15,102,1.0,100.0,within an hour,9.0,82.0,83,Entire home/apt,4.5,9.0,9.0,0.86,11,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,Vesala
157,27600932,9.0,1.0,1.0,1.0,4.9,1.5,0.0,1.0,0,CANCEL_FLEXIBLE,10.0,Helsinki,0,8.0,10.0,0,1,9.0,1125,1,1.0,"Stylish flat in Vallila/Kallio, perfect location",3,7,109,1.0,70.0,within a few hours,9.0,82.0,82,Entire home/apt,5.0,9.0,9.0,0.78,43,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Etu-Töölö
158,26627094,9.0,1.0,1.0,1.0,4.92,1.0,3.0,7.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10.0,Helsinki,54,8.0,10.0,0,1,9.0,1125,1,0.0,Downtown glamorous beauty,16,55,251,1.0,100.0,within an hour,9.0,82.0,198,Entire home/apt,5.0,9.0,9.0,0.0,33,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Punavuori
159,11930159,9.0,1.0,1.0,1.0,4.57,1.0,1.0,2.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10.0,Helsinki,16,8.0,10.0,0,0,9.0,1125,1,0.92,Best Place to Sleep in Helsinki!,4,13,112,1.0,100.0,within an hour,9.0,82.0,58,Entire home/apt,4.5,9.0,9.0,0.95,11,163,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Alppikylä
160,16036201,9.0,1.0,1.0,1.0,4.33,1.0,1.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10.0,Helsinki,16,8.0,10.0,0,0,9.0,1125,1,0.85,Cozy room in the heart of Helsinki,2,11,76,1.0,100.0,within an hour,9.0,82.0,99,Private room,4.5,9.0,9.0,0.95,11,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Kaartinkaupunki
161,30857170,9.0,1.0,1.0,1.0,4.94,1.0,1.0,2.0,1,CANCEL_FLEXIBLE,10.0,Helsinki,27,8.0,10.0,0,0,9.0,28,1,0.8,A Roomy  Art Nouveau Flat -next to the Railway Stn,4,20,172,1.0,100.0,within a few hours,9.0,82.0,93,Entire home/apt,5.0,9.0,9.0,0.9,11,109,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Vallila
162,42749304,9.0,1.0,1.0,1.0,,1.0,1.0,2.0,1,CANCEL_MODERATE,10.0,Helsinki,38,8.0,10.0,1,0,9.0,1125,2,0.0,Unique 1BR apartment in the heart of the city,3,12,115,37.0,100.0,within an hour,9.0,82.0,0,Entire home/apt,,9.0,9.0,0.0,16,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Kamppi
